Date,Open,High,Low,Close,Adj Close,Volume
9/26/2021,42721.63,43919.30,40848.46,43208.54,43208.54,30661222077
9/27/2021,43234.18,44313.25,42190.63,42235.73,42235.73,30980029059
9/28/2021,42200.90,42775.14,40931.66,41034.54,41034.54,30214940550
9/29/2021,41064.98,42545.26,40829.67,41564.36,41564.36,30602359905
9/30/2021,41551.27,44092.60,41444.58,43790.89,43790.89,31141681925
10/1/2021,43816.74,48436.01,43320.02,48116.94,48116.94,42850641582
10/2/2021,48137.47,48282.06,47465.50,47711.49,47711.49,30614346492
10/3/2021,47680.03,49130.69,47157.29,48199.95,48199.95,26638115879
10/4/2021,48208.91,49456.78,47045.00,49112.90,49112.90,33383173002
10/5/2021,49174.96,51839.98,49072.84,51514.81,51514.81,35873904236
10/6/2021,51486.66,55568.46,50488.19,55361.45,55361.45,49034730168
10/7/2021,55338.63,55338.63,53525.47,53805.98,53805.98,36807860413
10/8/2021,53802.14,55922.98,53688.05,53967.85,53967.85,34800873924
10/9/2021,53929.78,55397.95,53735.14,54968.22,54968.22,32491211414
10/10/2021,54952.82,56401.30,54264.26,54771.58,54771.58,39527792364
10/11/2021,54734.13,57793.04,54519.77,57484.79,57484.79,42637331698
10/12/2021,57526.83,57627.88,54477.97,56041.06,56041.06,41083758949
10/13/2021,56038.26,57688.66,54370.97,57401.10,57401.10,41684252783
10/14/2021,57372.83,58478.73,56957.07,57321.52,57321.52,36615791366
10/15/2021,57345.90,62757.13,56868.14,61593.95,61593.95,51780081801
10/16/2021,61609.53,62274.48,60206.12,60892.18,60892.18,34250964237
10/17/2021,60887.65,61645.52,59164.47,61553.62,61553.62,29032367511
10/18/2021,61548.80,62614.66,60012.76,62026.08,62026.08,38055562075
10/19/2021,62043.16,64434.54,61622.93,64261.99,64261.99,40471196346
10/20/2021,64284.59,66930.39,63610.68,65992.84,65992.84,40788955582
10/21/2021,66002.23,66600.55,62117.41,62210.17,62210.17,45908121370
10/22/2021,62237.89,63715.02,60122.80,60692.27,60692.27,38434082775
10/23/2021,60694.63,61743.88,59826.52,61393.62,61393.62,26882546034
10/24/2021,61368.34,61505.80,59643.34,60930.84,60930.84,27316183882
10/25/2021,60893.93,63729.32,60691.80,63039.82,63039.82,31064911614
10/26/2021,63032.76,63229.03,59991.16,60363.79,60363.79,34878965587
10/27/2021,60352.00,61435.18,58208.19,58482.39,58482.39,43657076893
10/28/2021,58470.73,62128.63,58206.92,60622.14,60622.14,45257083247
10/29/2021,60624.87,62927.61,60329.96,62227.96,62227.96,36856881767
10/30/2021,62239.36,62330.14,60918.39,61888.83,61888.83,32157938616
10/31/2021,61850.49,62406.17,60074.33,61318.96,61318.96,32241199927
11/1/2021,61320.45,62419.00,59695.18,61004.41,61004.41,36150572843
11/2/2021,60963.25,64242.79,60673.05,63226.40,63226.40,37746665647
11/3/2021,63254.34,63516.94,61184.24,62970.05,62970.05,36124731509
11/4/2021,62941.80,63123.29,60799.66,61452.23,61452.23,32615846901
11/5/2021,61460.08,62541.47,60844.61,61125.68,61125.68,30605102446
11/6/2021,61068.88,61590.68,60163.78,61527.48,61527.48,29094934221
11/7/2021,61554.92,63326.99,61432.49,63326.99,63326.99,24726754302
11/8/2021,63344.07,67673.74,63344.07,67566.83,67566.83,41125608330
11/9/2021,67549.73,68530.34,66382.06,66971.83,66971.83,42357991721
11/10/2021,66953.34,68789.63,63208.11,64995.23,64995.23,48730828378
11/11/2021,64978.89,65579.02,64180.49,64949.96,64949.96,35880633236
11/12/2021,64863.98,65460.82,62333.91,64155.94,64155.94,36084893887
11/13/2021,64158.12,64915.68,63303.73,64469.53,64469.53,30474228777
11/14/2021,64455.37,65495.18,63647.81,65466.84,65466.84,25122092191
11/15/2021,65521.29,66281.57,63548.14,63557.87,63557.87,30558763548
11/16/2021,63721.20,63721.20,59016.34,60161.25,60161.25,46844335592
11/17/2021,60139.62,60823.61,58515.41,60368.01,60368.01,39178392930
11/18/2021,60360.14,60948.50,56550.79,56942.14,56942.14,41388338699
11/19/2021,56896.13,58351.11,55705.18,58119.58,58119.58,38702407772
11/20/2021,58115.08,59859.88,57469.73,59697.20,59697.20,30624264863
11/21/2021,59730.51,60004.43,58618.93,58730.48,58730.48,26123447605
11/22/2021,58706.85,59266.36,55679.84,56289.29,56289.29,35036121783
11/23/2021,56304.55,57875.52,55632.76,57569.07,57569.07,37485803899
11/24/2021,57565.85,57803.07,55964.22,56280.43,56280.43,36635566789
11/25/2021,57165.42,59367.97,57146.68,57274.68,57274.68,34284016248
11/26/2021,58960.29,59183.48,53569.77,53569.77,53569.77,41810748221
11/27/2021,53736.43,55329.26,53668.36,54815.08,54815.08,30560857714
11/28/2021,54813.02,57393.84,53576.73,57248.46,57248.46,28116886357
11/29/2021,57291.91,58872.88,56792.53,57806.57,57806.57,32370840356
11/30/2021,57830.11,59113.40,56057.28,57005.43,57005.43,36708594618
12/1/2021,56907.96,59041.68,56553.08,57229.83,57229.83,36858195307
12/2/2021,57217.37,57349.23,55895.13,56477.82,56477.82,32379968686
12/3/2021,56509.16,57482.17,52496.59,53598.25,53598.25,39789134215
12/4/2021,53727.88,53904.68,42874.62,49200.70,49200.70,61385677469
12/5/2021,49201.52,49768.15,47857.50,49368.85,49368.85,37198201161
12/6/2021,49413.48,50929.52,47281.04,50582.63,50582.63,37707308001
12/7/2021,50581.83,51934.78,50175.81,50700.09,50700.09,33676814852
12/8/2021,50667.65,51171.38,48765.99,50504.80,50504.80,28479699446
12/9/2021,50450.08,50797.16,47358.35,47672.12,47672.12,29603577251
12/10/2021,47642.14,50015.25,47023.70,47243.30,47243.30,30966005122
12/11/2021,47264.63,49458.21,46942.35,49362.51,49362.51,25775869261
12/12/2021,49354.86,50724.87,48725.85,50098.34,50098.34,21939223599
12/13/2021,50114.74,50205.00,45894.85,46737.48,46737.48,32166727776
12/14/2021,46709.82,48431.40,46424.50,46612.63,46612.63,34638619079
12/15/2021,48379.75,49473.96,46671.96,48896.72,48896.72,36541828520
12/16/2021,48900.46,49425.57,47529.88,47665.43,47665.43,27268150947
12/17/2021,47653.73,48004.89,45618.21,46202.14,46202.14,32902725329
12/18/2021,46219.25,47313.83,45598.44,46848.78,46848.78,26098292690
12/19/2021,46853.87,48089.66,46502.95,46707.02,46707.02,25154053861
12/20/2021,46707.06,47401.72,45579.81,46880.28,46880.28,30961902129
12/21/2021,46886.08,49300.92,46698.77,48936.61,48936.61,27055803928
12/22/2021,48937.10,49544.80,48450.94,48628.51,48628.51,24447979559
12/23/2021,48626.34,51332.34,48065.84,50784.54,50784.54,28223878108
12/24/2021,50806.05,51814.03,50514.50,50822.20,50822.20,24367912228
12/25/2021,50854.92,51176.60,50236.71,50429.86,50429.86,19030650914
12/26/2021,50428.69,51196.38,49623.11,50809.52,50809.52,20964372926
12/27/2021,50802.61,51956.33,50499.47,50640.42,50640.42,24324345758
12/28/2021,50679.86,50679.86,47414.21,47588.86,47588.86,33430376883
12/29/2021,47623.87,48119.74,46201.50,46444.71,46444.71,30049226299
12/30/2021,46490.61,47879.96,46060.31,47178.13,47178.13,26686491018
12/31/2021,47169.37,48472.53,45819.95,46306.45,46306.45,36974172400
1/1/2022,46311.75,47827.31,46288.48,47686.81,47686.81,24582667004
1/2/2022,47680.93,47881.41,46856.94,47345.22,47345.22,27951569547
1/3/2022,47343.54,47510.73,45835.96,46458.12,46458.12,33071628362
1/4/2022,46458.85,47406.55,45752.46,45897.57,45897.57,42494677905
1/5/2022,45899.36,46929.05,42798.22,43569.00,43569.00,36851084859
1/6/2022,43565.51,43748.72,42645.54,43160.93,43160.93,30208048289
1/7/2022,43153.57,43153.57,41077.45,41557.90,41557.90,84196607520
1/8/2022,41561.46,42228.94,40672.28,41733.94,41733.94,28066355845
1/9/2022,41734.73,42663.95,41338.16,41911.60,41911.60,21294384372
1/10/2022,41910.23,42199.48,39796.57,41821.26,41821.26,32104232331
1/11/2022,41819.51,43001.16,41407.75,42735.86,42735.86,26327648900
1/12/2022,42742.18,44135.37,42528.99,43949.10,43949.10,33499938689
1/13/2022,43946.74,44278.42,42447.04,42591.57,42591.57,47691135082
1/14/2022,42598.87,43346.69,41982.62,43099.70,43099.70,23577403399
1/15/2022,43101.90,43724.67,42669.04,43177.40,43177.40,18371348298
1/16/2022,43172.04,43436.81,42691.02,43113.88,43113.88,17902097845
1/17/2022,43118.12,43179.39,41680.32,42250.55,42250.55,21690904261
1/18/2022,42250.07,42534.40,41392.21,42375.63,42375.63,22417209227
1/19/2022,42374.04,42478.30,41242.91,41744.33,41744.33,23091543258
1/20/2022,41744.03,43413.02,40672.82,40680.42,40680.42,20382033940
1/21/2022,40699.61,41060.53,35791.43,36457.32,36457.32,43011992031
1/22/2022,36471.59,36688.81,34349.25,35030.25,35030.25,39714385405
1/23/2022,35047.36,36433.31,34784.97,36276.80,36276.80,26017975951
1/24/2022,36275.73,37247.52,33184.06,36654.33,36654.33,41856658597
1/25/2022,36654.80,37444.57,35779.43,36954.00,36954.00,26428189594
1/26/2022,36950.52,38825.41,36374.91,36852.12,36852.12,31324598034
1/27/2022,36841.88,37148.32,35629.28,37138.23,37138.23,25041426629
1/28/2022,37128.45,37952.88,36211.11,37784.33,37784.33,22238830523
1/29/2022,37780.71,38576.26,37406.47,38138.18,38138.18,17194183075
1/30/2022,38151.92,38266.34,37437.71,37917.60,37917.60,14643548444
1/31/2022,37920.28,38647.26,36733.57,38483.13,38483.13,20734730465
2/1/2022,38481.77,39115.13,38113.66,38743.27,38743.27,20288500328
2/2/2022,38743.71,38834.62,36832.73,36952.98,36952.98,19155189416
2/3/2022,36944.80,37154.60,36375.54,37154.60,37154.60,18591534769
2/4/2022,37149.27,41527.79,37093.63,41500.88,41500.88,29412210792
2/5/2022,41501.48,41847.16,41038.10,41441.16,41441.16,19652846215
2/6/2022,41441.12,42500.79,41244.91,42412.43,42412.43,16142097334
2/7/2022,42406.78,44401.86,41748.16,43840.29,43840.29,28641855926
2/8/2022,43854.65,45293.87,42807.84,44118.45,44118.45,33079398868
2/9/2022,44096.70,44727.80,43232.97,44338.80,44338.80,23245887300
2/10/2022,44347.80,45661.17,43402.81,43565.11,43565.11,32142048537
2/11/2022,43571.13,43810.83,42114.54,42407.94,42407.94,26954925781
2/12/2022,42412.30,42992.55,41852.57,42244.47,42244.47,18152390304
2/13/2022,42236.57,42693.05,41950.94,42197.52,42197.52,14741589015
2/14/2022,42157.40,42775.78,41681.96,42586.92,42586.92,20827783012
2/15/2022,42586.46,44667.22,42491.04,44575.20,44575.20,22721659051
2/16/2022,44578.28,44578.28,43456.69,43961.86,43961.86,19792547657
2/17/2022,43937.07,44132.97,40249.37,40538.01,40538.01,26246662813
2/18/2022,40552.13,40929.15,39637.62,40030.98,40030.98,23310007704
2/19/2022,40026.02,40418.88,39713.06,40122.16,40122.16,13736557863
2/20/2022,40118.10,40119.89,38112.81,38431.38,38431.38,18340576452
2/21/2022,38423.21,39394.44,36950.48,37075.28,37075.28,29280402798
2/22/2022,37068.77,38359.86,36488.93,38286.03,38286.03,25493150450
2/23/2022,38285.28,39122.39,37201.82,37296.57,37296.57,21849073843
2/24/2022,37278.57,38968.84,34459.22,38332.61,38332.61,46383802093
2/25/2022,38333.75,39630.32,38111.34,39214.22,39214.22,26545599159
2/26/2022,39213.08,40005.35,38702.54,39105.15,39105.15,17467554129
2/27/2022,39098.70,39778.94,37268.98,37709.79,37709.79,23450127612
2/28/2022,37706.00,43760.46,37518.21,43193.23,43193.23,35690014104
3/1/2022,43194.50,44793.60,42952.59,44354.64,44354.64,32479047645
3/2/2022,44357.62,45077.58,43432.85,43924.12,43924.12,29183112630
3/3/2022,43925.20,44021.58,41914.75,42451.79,42451.79,24967782593
3/4/2022,42458.14,42479.61,38805.85,39137.61,39137.61,28516271427
3/5/2022,39148.45,39566.34,38777.04,39400.59,39400.59,16975917450
3/6/2022,39404.20,39640.18,38211.65,38419.98,38419.98,19745229902
3/7/2022,38429.30,39430.23,37260.20,38062.04,38062.04,28546143503
3/8/2022,38059.90,39304.44,37957.39,38737.27,38737.27,25776583476
3/9/2022,38742.82,42465.67,38706.09,41982.93,41982.93,32284121034
3/10/2022,41974.07,42004.73,38832.94,39437.46,39437.46,31078064711
3/11/2022,39439.97,40081.68,38347.43,38794.97,38794.97,26364890465
3/12/2022,38794.46,39308.60,38772.54,38904.01,38904.01,14616450657
3/13/2022,38884.73,39209.35,37728.14,37849.66,37849.66,17300745310
3/14/2022,37846.32,39742.50,37680.73,39666.75,39666.75,24322159070
3/15/2022,39664.25,39794.63,38310.21,39338.79,39338.79,23934000868
3/16/2022,39335.57,41465.45,39022.35,41143.93,41143.93,39616916192
3/17/2022,41140.84,41287.54,40662.87,40951.38,40951.38,22009601093
3/18/2022,40944.84,42195.75,40302.40,41801.16,41801.16,34421564942
3/19/2022,41794.65,42316.55,41602.67,42190.65,42190.65,19664853187
3/20/2022,42191.41,42241.16,41004.76,41247.82,41247.82,20127946682
3/21/2022,41246.13,41454.41,40668.04,41078.00,41078.00,24615543271
3/22/2022,41074.11,43124.71,40948.28,42358.81,42358.81,32004652376
3/23/2022,42364.38,42893.51,41877.51,42892.96,42892.96,25242943069
3/24/2022,42886.65,44131.86,42726.16,43960.93,43960.93,31042992291
3/25/2022,43964.55,44999.49,43706.29,44348.73,44348.73,30574413034
3/26/2022,44349.86,44736.00,44166.27,44500.83,44500.83,16950455995
3/27/2022,44505.36,46827.55,44437.29,46820.49,46820.49,28160889722
3/28/2022,46821.85,48086.84,46690.20,47128.00,47128.00,36362175703
3/29/2022,47100.44,48022.29,47100.44,47465.73,47465.73,31397059069
3/30/2022,47456.90,47655.15,46746.21,47062.66,47062.66,29333883962
3/31/2022,47062.15,47512.03,45390.54,45538.68,45538.68,33327427106
4/1/2022,45554.16,46616.24,44403.14,46281.64,46281.64,38162644287
4/2/2022,46285.50,47028.28,45782.51,45868.95,45868.95,29336594194
4/3/2022,45859.13,47313.48,45634.11,46453.57,46453.57,25414397610
4/4/2022,46445.27,46791.09,45235.82,46622.68,46622.68,32499785455
4/5/2022,46624.51,47106.14,45544.81,45555.99,45555.99,29640604055
4/6/2022,45544.36,45544.36,43193.95,43206.74,43206.74,39393395788
4/7/2022,43207.50,43860.70,42899.91,43503.85,43503.85,26101973106
4/8/2022,43505.14,43903.02,42183.29,42287.66,42287.66,27215995394
4/9/2022,42282.08,42786.82,42183.25,42782.14,42782.14,16050772496
4/10/2022,42781.09,43376.38,42021.21,42207.67,42207.67,17654475582
4/11/2022,42201.04,42424.59,39373.06,39521.90,39521.90,33949912166
4/12/2022,39533.71,40617.59,39388.33,40127.18,40127.18,30991500854
4/13/2022,40123.57,41430.05,39712.75,41166.73,41166.73,27691105228
4/14/2022,41160.22,41451.48,39695.75,39935.52,39935.52,24342001973
4/15/2022,39939.40,40617.72,39866.83,40553.46,40553.46,21756855753
4/16/2022,40552.32,40633.68,40078.43,40424.48,40424.48,16833150693
4/17/2022,40417.78,40570.73,39620.89,39716.95,39716.95,19087633042
4/18/2022,39721.20,40986.32,38696.19,40826.21,40826.21,33705182072
4/19/2022,40828.18,41672.96,40618.63,41502.75,41502.75,25303206547
4/20/2022,41501.75,42126.30,40961.10,41374.38,41374.38,27819532341
4/21/2022,41371.52,42893.58,40063.83,40527.36,40527.36,35372786395
4/22/2022,40525.86,40777.76,39315.42,39740.32,39740.32,28011716745
4/23/2022,39738.72,39935.86,39352.20,39486.73,39486.73,16138021249
4/24/2022,39478.38,39845.93,39233.54,39469.29,39469.29,17964398167
4/25/2022,39472.61,40491.75,38338.38,40458.31,40458.31,35445730570
4/26/2022,40448.42,40713.89,37884.98,38117.46,38117.46,34569088416
4/27/2022,38120.30,39397.92,37997.31,39241.12,39241.12,30981015184
4/28/2022,39241.43,40269.46,38941.42,39773.83,39773.83,33903704907
4/29/2022,39768.62,39887.27,38235.54,38609.82,38609.82,30882994649
4/30/2022,38605.86,38771.21,37697.94,37714.88,37714.88,23895713731
5/1/2022,37713.27,38627.86,37585.79,38469.09,38469.09,27002760110
5/2/2022,38472.19,39074.97,38156.56,38529.33,38529.33,32922642426
5/3/2022,38528.11,38630.00,37585.62,37750.45,37750.45,27326943244
5/4/2022,37748.01,39902.95,37732.06,39698.37,39698.37,36754404490
5/5/2022,39695.75,39789.28,35856.52,36575.14,36575.14,43106256317
5/6/2022,36573.18,36624.36,35482.13,36040.92,36040.92,37795577489
5/7/2022,36042.50,36129.93,34940.82,35501.95,35501.95,24375896406
5/8/2022,35502.94,35502.94,33878.96,34059.27,34059.27,36763041910
5/9/2022,34060.02,34222.07,30296.95,30296.95,30296.95,63355494961
5/10/2022,30273.65,32596.31,29944.80,31022.91,31022.91,59811038817
5/11/2022,31016.18,32013.40,28170.41,28936.36,28936.36,70388855818
5/12/2022,28936.73,30032.44,26350.49,29047.75,29047.75,66989173272
5/13/2022,29030.91,30924.80,28782.33,29283.10,29283.10,42841124537
5/14/2022,29285.64,30192.80,28702.91,30101.27,30101.27,28579868620
5/15/2022,30098.59,31308.19,29527.74,31305.11,31305.11,25835372065
5/16/2022,31304.38,31305.34,29251.88,29862.92,29862.92,32613897286
5/17/2022,29862.41,30694.49,29570.30,30425.86,30425.86,29101473475
5/18/2022,30424.48,30618.72,28720.27,28720.27,28720.27,31285268319
5/19/2022,28720.36,30430.75,28708.96,30314.33,30314.33,33773447707
5/20/2022,30311.12,30664.98,28793.61,29200.74,29200.74,30749382605
5/21/2022,29199.86,29588.87,29027.39,29432.23,29432.23,17274840442
5/22/2022,29432.47,30425.86,29275.18,30323.72,30323.72,21631532270
5/23/2022,30309.40,30590.59,28975.56,29098.91,29098.91,31483454557
5/24/2022,29101.13,29774.36,28786.59,29655.59,29655.59,26616506245
5/25/2022,29653.13,30157.79,29384.95,29562.36,29562.36,27525063551
5/26/2022,29564.78,29834.16,28261.91,29267.22,29267.22,36774325352
5/27/2022,29251.14,29346.94,28326.61,28627.57,28627.57,36582005748
5/28/2022,28622.63,28814.90,28554.57,28814.90,28814.90,35519577634
5/29/2022,29019.87,29498.01,28841.11,29445.96,29445.96,18093886409
5/30/2022,29443.37,31949.63,29303.57,31726.39,31726.39,39277993274
5/31/2022,31723.87,32249.86,31286.15,31792.31,31792.31,33538210634
6/1/2022,31792.55,31957.29,29501.59,29799.08,29799.08,41135817341
6/2/2022,29794.89,30604.73,29652.71,30467.49,30467.49,29083562061
6/3/2022,30467.81,30633.04,29375.69,29704.39,29704.39,26175547452
6/4/2022,29706.14,29930.56,29500.01,29832.91,29832.91,16588370958
6/5/2022,29835.12,30117.74,29574.45,29906.66,29906.66,17264085441
6/6/2022,29910.28,31693.29,29894.19,31370.67,31370.67,31947336829
6/7/2022,31371.74,31489.68,29311.68,31155.48,31155.48,40770974039
6/8/2022,31151.48,31253.69,29944.40,30214.36,30214.36,30242059107
6/9/2022,30215.28,30609.31,30020.27,30112.00,30112.00,21692004719
6/10/2022,30110.33,30245.81,28978.15,29083.80,29083.80,29867476527
6/11/2022,29084.67,29401.92,28236.21,28360.81,28360.81,27246574439
6/12/2022,28373.51,28502.69,26762.65,26762.65,26762.65,34163220274
6/13/2022,26737.58,26795.59,22141.26,22487.39,22487.39,68204556440
6/14/2022,22487.99,23018.95,20950.82,22206.79,22206.79,50913575242
6/15/2022,22196.73,22642.67,20178.38,22572.84,22572.84,54912007015
6/16/2022,22576.30,22868.92,20265.23,20381.65,20381.65,31183975654
6/17/2022,20385.72,21243.31,20326.52,20471.48,20471.48,27132421514
6/18/2022,20473.43,20736.04,17708.62,19017.64,19017.64,42009436760
6/19/2022,19010.90,20683.82,18067.15,20553.27,20553.27,35329942625
6/20/2022,20553.37,20913.32,19689.17,20599.54,20599.54,30818458597
6/21/2022,20594.29,21620.63,20415.06,20710.60,20710.60,28970212744
6/22/2022,20719.41,20835.75,19848.08,19987.03,19987.03,28574793478
6/23/2022,19986.61,21135.76,19950.12,21085.88,21085.88,26188097173
6/24/2022,21084.65,21472.92,20777.51,21231.66,21231.66,24957784918
6/25/2022,21233.61,21520.91,20964.59,21502.34,21502.34,18372538715
6/26/2022,21496.49,21783.72,21016.27,21027.29,21027.29,18027170497
6/27/2022,21028.24,21478.09,20620.20,20735.48,20735.48,20965695707
6/28/2022,20731.54,21164.42,20228.81,20280.63,20280.63,21381535161
6/29/2022,20281.17,20364.16,19937.79,20104.02,20104.02,23552740328
6/30/2022,20108.31,20141.16,18729.66,19784.73,19784.73,26267239923
7/1/2022,19820.47,20632.67,19073.71,19269.37,19269.37,30767551159
7/2/2022,19274.84,19371.75,19027.08,19242.26,19242.26,18100418740
7/3/2022,19242.10,19558.27,18966.95,19297.08,19297.08,16390821947
7/4/2022,19297.31,20258.75,19063.07,20231.26,20231.26,21594638208
7/5/2022,20225.35,20635.47,19341.23,20190.12,20190.12,26715546990
7/6/2022,20194.62,20595.53,19823.51,20548.25,20548.25,24598943708
7/7/2022,20547.81,21771.82,20296.10,21637.59,21637.59,25814972520
7/8/2022,21637.15,22314.94,21257.45,21731.12,21731.12,49899834488
7/9/2022,21716.83,21877.14,21445.96,21592.21,21592.21,29641127858
7/10/2022,21591.08,21591.08,20727.12,20860.45,20860.45,28688807249
7/11/2022,20856.35,20856.35,19924.54,19970.56,19970.56,24150249025
7/12/2022,19970.47,20043.45,19308.53,19323.91,19323.91,25810220018
7/13/2022,19325.97,20223.05,18999.95,20212.07,20212.07,33042430345
7/14/2022,20211.47,20789.89,19689.26,20569.92,20569.92,31158743333
7/15/2022,20573.16,21138.24,20397.00,20836.33,20836.33,25905575359
7/16/2022,20834.10,21514.40,20518.90,21190.32,21190.32,24302954056
7/17/2022,21195.04,21600.64,20778.18,20779.34,20779.34,22927802083
7/18/2022,20781.91,22633.03,20781.91,22485.69,22485.69,39974475562
7/19/2022,22467.85,23666.96,21683.41,23389.43,23389.43,48765202697
7/20/2022,23393.19,24196.82,23009.95,23231.73,23231.73,42932549127
7/21/2022,23233.20,23388.32,22431.15,23164.63,23164.63,33631012204
7/22/2022,23163.75,23671.93,22603.42,22714.98,22714.98,31421555646
7/23/2022,22706.98,22977.21,22002.91,22465.48,22465.48,24021799169
7/24/2022,22465.51,22974.00,22306.84,22609.16,22609.16,23565495303
7/25/2022,22607.16,22649.12,21361.64,21361.70,21361.70,35574561406
7/26/2022,21361.12,21361.12,20776.82,21239.75,21239.75,28624673855
7/27/2022,21244.17,22986.53,21070.81,22930.55,22930.55,31758955233
7/28/2022,22933.64,24110.47,22722.27,23843.89,23843.89,40212386158
7/29/2022,23845.21,24294.79,23481.17,23804.63,23804.63,35887249746
7/30/2022,23796.82,24572.58,23580.51,23656.21,23656.21,28148218301
7/31/2022,23652.07,24121.64,23275.70,23336.90,23336.90,23553591896
8/1/2022,23336.72,23464.79,22890.80,23314.20,23314.20,25849159141
8/2/2022,23308.43,23415.04,22710.08,22978.12,22978.12,28389250717
8/3/2022,22981.30,23578.65,22747.84,22846.51,22846.51,26288169966
8/4/2022,22848.21,23198.01,22485.70,22630.96,22630.96,25120229769
8/5/2022,22626.83,23422.83,22612.18,23289.31,23289.31,28881249043
8/6/2022,23291.42,23326.56,22961.28,22961.28,22961.28,15978259885
8/7/2022,22963.51,23359.01,22894.56,23175.89,23175.89,15886817043
8/8/2022,23179.53,24203.69,23176.55,23809.49,23809.49,28575544847
8/9/2022,23811.48,23898.62,22982.00,23164.32,23164.32,23555719219
8/10/2022,23162.90,24127.41,22771.52,23947.64,23947.64,32837431722
8/11/2022,23948.35,24822.63,23901.00,23957.53,23957.53,37127036580
8/12/2022,23957.20,24412.57,23657.27,24402.82,24402.82,27265804688
8/13/2022,24402.19,24860.05,24346.12,24424.07,24424.07,22987346289
8/14/2022,24429.06,24974.91,24206.26,24319.33,24319.33,22994133555
8/15/2022,24318.32,25135.59,23839.78,24136.97,24136.97,35123501685
8/16/2022,24126.14,24228.42,23733.50,23883.29,23883.29,27753685646
8/17/2022,23881.32,24407.06,23243.35,23336.00,23336.00,30931623076
8/18/2022,23341.04,23563.83,23177.60,23212.74,23212.74,23747613147
8/19/2022,23213.31,23213.31,20868.85,20877.55,20877.55,40509610260
8/20/2022,20872.84,21350.81,20856.73,21166.06,21166.06,27595671000
8/21/2022,21160.39,21668.85,21103.20,21534.12,21534.12,23102307723
8/22/2022,21531.46,21531.46,20939.18,21398.91,21398.91,31666498758
8/23/2022,21401.04,21646.20,20955.14,21528.09,21528.09,31878280659
8/24/2022,21526.46,21783.08,21195.01,21395.02,21395.02,31962253368
8/25/2022,21395.46,21789.64,21362.44,21600.90,21600.90,31028679593
8/26/2022,21596.09,21804.91,20199.48,20260.02,20260.02,42326789564
8/27/2022,20262.48,20340.78,19890.52,20041.74,20041.74,30116729776
8/28/2022,20041.04,20139.05,19616.81,19616.81,19616.81,24366810591
8/29/2022,19615.15,20357.46,19600.79,20297.99,20297.99,32637854078
8/30/2022,20298.61,20542.64,19617.64,19796.81,19796.81,34483360283
8/31/2022,19799.58,20420.99,19799.58,20049.76,20049.76,33225232872
9/1/2022,20050.50,20198.39,19653.97,20127.14,20127.14,30182031010
9/2/2022,20126.07,20401.57,19814.77,19969.77,19969.77,29123998928
9/3/2022,19969.72,20037.01,19698.36,19832.09,19832.09,23613051457
9/4/2022,19832.47,19999.69,19636.82,19986.71,19986.71,25245861652
9/5/2022,19988.79,20031.16,19673.05,19812.37,19812.37,28813460025
9/6/2022,19817.72,20155.27,18800.17,18837.67,18837.67,43403978910
9/7/2022,18837.68,19427.17,18644.47,19290.32,19290.32,35239757134
9/8/2022,19289.94,19417.35,19076.71,19329.83,19329.83,32194477850
9/9/2022,19328.14,21439.41,19310.96,21381.15,21381.15,48469528171
9/10/2022,21376.91,21760.28,21168.72,21680.54,21680.54,36913738894
9/11/2022,21678.54,21770.55,21406.95,21769.26,21769.26,34493951963
9/12/2022,21770.15,22439.18,21603.90,22370.45,22370.45,50212088965
9/13/2022,22371.48,22673.82,20062.67,20296.71,20296.71,51091116622
9/14/2022,20184.55,20467.20,19793.40,20241.09,20241.09,37872380889
9/15/2022,20242.29,20318.17,19636.73,19701.21,19701.21,36389011503
9/16/2022,19704.01,19870.63,19400.08,19772.58,19772.58,30123362273
9/17/2022,19777.03,20162.53,19777.03,20127.58,20127.58,24957448100
9/18/2022,20127.23,20127.23,19387.49,19419.51,19419.51,31254779144
9/19/2022,19418.57,19639.48,18390.32,19544.13,19544.13,40177002624
9/20/2022,19545.59,19602.46,18813.46,18890.79,18890.79,36791346508
9/21/2022,18891.28,19674.63,18290.31,18547.40,18547.40,46363793975
9/22/2022,18534.65,19456.91,18415.59,19413.55,19413.55,41135767926
9/23/2022,19412.40,19464.67,18617.55,19297.64,19297.64,38896078052
9/24/2022,19296.99,19310.20,18861.97,18937.01,18937.01,26149643168
9/25/2022,18936.31,19134.73,18696.47,18802.10,18802.10,23359966112
9/26/2022,18803.90,19274.87,18721.29,19222.67,19222.67,44148798321
9/27/2022,19221.84,20338.46,18915.67,19110.55,19110.55,58571439619
9/28/2022,19104.62,19688.34,18553.30,19426.72,19426.72,53071298734
9/29/2022,19427.78,19589.27,18924.35,19573.05,19573.05,41037843771
9/30/2022,19573.43,20109.85,19265.66,19431.79,19431.79,43975248085
10/1/2022,19431.11,19471.15,19231.08,19312.10,19312.10,18719537670
10/2/2022,19311.85,19370.31,18970.62,19044.11,19044.11,20765955327
10/3/2022,19044.07,19653.54,19025.23,19623.58,19623.58,30484729489
10/4/2022,19623.58,20380.34,19523.84,20336.84,20336.84,35887278685
10/5/2022,20335.90,20343.75,19801.80,20160.72,20160.72,33223790572
10/6/2022,20161.04,20408.39,19900.09,19955.44,19955.44,34711412966
10/7/2022,19957.56,20041.09,19395.79,19546.85,19546.85,29227315390
